Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2021/01/09,06:36,1.039,-,0.945
2021/01/09,06:42,1.021,-,0.881
2021/01/09,06:48,1.003,-,0.864
2021/01/09,06:54,0.984,-,0.848
2021/01/09,07:00,0.966,-,0.825
2021/01/09,07:06,0.948,-,0.806
2021/01/09,07:12,0.931,-,0.797
2021/01/09,07:18,0.913,-,0.772
2021/01/09,07:24,0.897,-,0.768
2021/01/09,07:30,0.88,-,0.702
2021/01/09,07:36,0.865,-,0.714
2021/01/09,07:42,0.85,-,0.698
2021/01/09,07:48,0.836,-,0.673
2021/01/09,07:54,0.823,-,0.679
2021/01/09,08:00,0.81,-,0.646
2021/01/09,08:06,0.799,-,0.63
2021/01/09,08:12,0.789,-,0.616
2021/01/09,08:18,0.779,-,0.598
2021/01/09,08:24,0.771,-,0.602
2021/01/09,08:30,0.764,-,0.607
2021/01/09,08:36,0.759,-,0.598
2021/01/09,08:42,0.754,-,0.589
2021/01/09,08:48,0.751,-,0.566
2021/01/09,08:54,0.749,-,0.573
2021/01/09,09:00,0.748,-,0.578
2021/01/09,09:06,0.749,-,0.589
2021/01/09,09:12,0.75,-,0.586
2021/01/09,09:18,0.754,-,0.589
2021/01/09,09:24,0.758,-,0.577
2021/01/09,09:30,0.764,-,0.58
2021/01/09,09:36,0.771,-,0.607
2021/01/09,09:42,0.779,-,0.616
2021/01/09,09:48,0.789,-,0.651
2021/01/09,09:54,0.8,-,0.624
2021/01/09,10:00,0.812,-,0.649
2021/01/09,10:06,0.826,-,0.667
2021/01/09,10:12,0.84,-,0.682
2021/01/09,10:18,0.856,-,0.7
2021/01/09,10:24,0.873,-,0.714
2021/01/09,10:30,0.891,-,0.741
2021/01/09,10:36,0.91,-,0.748
2021/01/09,10:42,0.931,-,0.764
2021/01/09,10:48,0.952,-,0.802
2021/01/09,10:54,0.974,-,0.826
2021/01/09,11:00,0.997,-,0.844
2021/01/09,11:06,1.021,-,0.883
2021/01/09,11:12,1.046,-,0.913
2021/01/09,11:18,1.072,-,0.918
2021/01/09,11:24,1.098,-,0.937
2021/01/09,11:30,1.125,-,0.974
2021/01/09,11:36,1.153,-,0.998
2021/01/09,11:42,1.181,-,1.06
2021/01/09,11:48,1.21,-,1.097
2021/01/09,11:54,1.239,-,1.123
2021/01/09,12:00,1.268,-,1.148
2021/01/09,12:06,1.297,-,1.18
2021/01/09,12:12,1.327,-,1.208
2021/01/09,12:18,1.357,-,1.227
2021/01/09,12:24,1.387,-,1.293
2021/01/09,12:30,1.416,-,1.3
2021/01/09,12:36,1.446,-,1.313
2021/01/09,12:42,1.475,-,1.36
2021/01/09,12:48,1.505,-,1.397
2021/01/09,12:54,1.533,-,1.434
2021/01/09,13:00,1.562,-,1.452
2021/01/09,13:06,1.59,-,1.493
2021/01/09,13:12,1.618,-,1.51
2021/01/09,13:18,1.645,-,1.53
2021/01/09,13:24,1.672,-,1.559
2021/01/09,13:30,1.698,-,1.618
2021/01/09,13:36,1.723,-,1.633
2021/01/09,13:42,1.748,-,1.665
2021/01/09,13:48,1.772,-,1.685
2021/01/09,13:54,1.795,-,1.703
2021/01/09,14:00,1.817,-,1.731
2021/01/09,14:06,1.839,-,1.762
2021/01/09,14:12,1.859,-,1.776
2021/01/09,14:18,1.879,-,1.807
2021/01/09,14:24,1.897,-,1.819
2021/01/09,14:30,1.915,-,1.848
2021/01/09,14:36,1.931,-,1.851
2021/01/09,14:42,1.946,-,1.87
2021/01/09,14:48,1.96,-,1.873
2021/01/09,14:54,1.972,-,1.89
2021/01/09,15:00,1.983,-,1.919
2021/01/09,15:06,1.993,-,1.927
2021/01/09,15:12,2,-,1.933
2021/01/09,15:18,2.007,-,1.951
2021/01/09,15:24,2.011,-,1.967
2021/01/09,15:30,2.014,-,1.956
2021/01/09,15:36,2.015,-,1.962
2021/01/09,15:42,2.015,-,1.961
2021/01/09,15:48,2.012,-,1.955
2021/01/09,15:54,2.007,-,1.959
2021/01/09,16:00,2.001,-,1.965
2021/01/09,16:06,1.992,-,1.945
2021/01/09,16:12,1.982,-,1.937
2021/01/09,16:18,1.969,-,1.922
2021/01/09,16:24,1.955,-,1.914
2021/01/09,16:30,1.938,-,1.891
2021/01/09,16:36,1.919,-,1.88
2021/01/09,16:42,1.898,-,1.848
2021/01/09,16:48,1.876,-,1.844
2021/01/09,16:54,1.851,-,1.82
2021/01/09,17:00,1.824,-,1.789
2021/01/09,17:06,1.795,-,1.766
2021/01/09,17:12,1.765,-,1.728
2021/01/09,17:18,1.732,-,1.691
2021/01/09,17:24,1.698,-,1.649
2021/01/09,17:30,1.662,-,1.626
2021/01/09,17:36,1.624,-,1.553
2021/01/09,17:42,1.585,-,1.551
2021/01/09,17:48,1.544,-,1.512
2021/01/09,17:54,1.502,-,1.462
2021/01/09,18:00,1.459,-,1.422
2021/01/09,18:06,1.414,-,1.38
2021/01/09,18:12,1.368,-,1.308
2021/01/09,18:18,1.321,-,1.263
2021/01/09,18:24,1.273,-,1.219
2021/01/09,18:30,1.224,-,1.144
2021/01/09,18:36,1.175,-,1.115
2021/01/09,18:42,1.125,-,1.047
2021/01/09,18:48,1.074,-,0.994
2021/01/09,18:54,1.024,-,0.944
2021/01/09,19:00,0.973,-,0.885
2021/01/09,19:06,0.921,-,0.838
2021/01/09,19:12,0.87,-,0.794
2021/01/09,19:18,0.819,-,0.773
2021/01/09,19:24,0.769,-,0.704
2021/01/09,19:30,0.718,-,0.655
2021/01/09,19:36,0.669,-,0.607
2021/01/09,19:42,0.619,-,0.547
2021/01/09,19:48,0.571,-,0.507
2021/01/09,19:54,0.524,-,0.438
2021/01/09,20:00,0.477,-,0.395
2021/01/09,20:06,0.432,-,0.361
2021/01/09,20:12,0.388,-,0.34
2021/01/09,20:18,0.345,-,0.3
2021/01/09,20:24,0.304,-,0.234
2021/01/09,20:30,0.264,-,0.204
2021/01/09,20:36,0.226,-,0.166
2021/01/09,20:42,0.189,-,0.129
2021/01/09,20:48,0.154,-,0.097
2021/01/09,20:54,0.121,-,0.066
2021/01/09,21:00,0.089,-,0.039
2021/01/09,21:06,0.06,-,0.023
2021/01/09,21:12,0.032,-,-0.034
2021/01/09,21:18,0.006,-,-0.05
2021/01/09,21:24,-0.018,-,-0.073
2021/01/09,21:30,-0.041,-,-0.111
2021/01/09,21:36,-0.061,-,-0.131
2021/01/09,21:42,-0.079,-,-0.132
2021/01/09,21:48,-0.096,-,-0.147
2021/01/09,21:54,-0.11,-,-0.184
2021/01/09,22:00,-0.123,-,-0.202
2021/01/09,22:06,-0.133,-,-0.201
2021/01/09,22:12,-0.142,-,-0.215
2021/01/09,22:18,-0.149,-,-0.228
2021/01/09,22:24,-0.154,-,-0.223
2021/01/09,22:30,-0.158,-,-0.243
2021/01/09,22:36,-0.159,-,-0.238
2021/01/09,22:42,-0.159,-,-0.24
2021/01/09,22:48,-0.157,-,-0.252
2021/01/09,22:54,-0.153,-,-0.244
2021/01/09,23:00,-0.147,-,-0.239
2021/01/09,23:06,-0.14,-,-0.217
2021/01/09,23:12,-0.131,-,-0.223
2021/01/09,23:18,-0.121,-,-0.221
2021/01/09,23:24,-0.109,-,-0.205
2021/01/09,23:30,-0.096,-,-0.198
2021/01/09,23:36,-0.081,-,-0.199
2021/01/09,23:42,-0.065,-,-0.175
2021/01/09,23:48,-0.048,-,-0.142
2021/01/09,23:54,-0.029,-,-0.123
2021/01/10,00:00,-0.01,-,-0.111
2021/01/10,00:06,0.011,-,-0.102
2021/01/10,00:12,0.033,-,-0.087
2021/01/10,00:18,0.056,-,-0.07
2021/01/10,00:24,0.08,-,-0.021
2021/01/10,00:30,0.104,-,0.007
2021/01/10,00:36,0.13,-,0.04
2021/01/10,00:42,0.156,-,0.067
2021/01/10,00:48,0.183,-,0.085
2021/01/10,00:54,0.21,-,0.118
2021/01/10,01:00,0.238,-,0.17
2021/01/10,01:06,0.267,-,0.194
2021/01/10,01:12,0.296,-,0.239
2021/01/10,01:18,0.325,-,0.261
2021/01/10,01:24,0.355,-,0.285
2021/01/10,01:30,0.385,-,0.311
2021/01/10,01:36,0.416,-,0.36
2021/01/10,01:42,0.447,-,0.382
2021/01/10,01:48,0.478,-,0.41
2021/01/10,01:54,0.509,-,0.449
2021/01/10,02:00,0.54,-,0.498
2021/01/10,02:06,0.572,-,0.516
2021/01/10,02:12,0.603,-,0.55
2021/01/10,02:18,0.635,-,0.573
2021/01/10,02:24,0.667,-,0.61
2021/01/10,02:30,0.699,-,0.64
2021/01/10,02:36,0.73,-,0.677
2021/01/10,02:42,0.762,-,0.726
2021/01/10,02:48,0.793,-,0.744
2021/01/10,02:54,0.825,-,0.775
2021/01/10,03:00,0.856,-,0.801
2021/01/10,03:06,0.886,-,0.839
2021/01/10,03:12,0.917,-,0.882
2021/01/10,03:18,0.946,-,0.911
2021/01/10,03:24,0.976,-,0.936
2021/01/10,03:30,1.004,-,0.944
2021/01/10,03:36,1.033,-,0.962
2021/01/10,03:42,1.06,-,0.982
2021/01/10,03:48,1.087,-,1.006
2021/01/10,03:54,1.112,-,1.018
2021/01/10,04:00,1.137,-,1.032
2021/01/10,04:06,1.161,-,1.068
2021/01/10,04:12,1.184,-,1.101
2021/01/10,04:18,1.205,-,1.13
2021/01/10,04:24,1.226,-,1.141
2021/01/10,04:30,1.245,-,1.151
2021/01/10,04:36,1.262,-,1.169
2021/01/10,04:42,1.279,-,1.193
2021/01/10,04:48,1.294,-,1.196
2021/01/10,04:54,1.308,-,1.204
2021/01/10,05:00,1.32,-,1.211
2021/01/10,05:06,1.33,-,1.216
2021/01/10,05:12,1.339,-,1.228
2021/01/10,05:18,1.347,-,1.248
2021/01/10,05:24,1.353,-,1.257
2021/01/10,05:30,1.358,-,1.257
2021/01/10,05:36,1.361,-,1.248
2021/01/10,05:42,1.362,-,1.25
2021/01/10,05:48,1.362,-,1.248
2021/01/10,05:54,1.36,-,1.247
2021/01/10,06:00,1.357,-,1.245
2021/01/10,06:06,1.353,-,1.241
2021/01/10,06:12,1.347,-,1.233
2021/01/10,06:18,1.34,-,1.219
2021/01/10,06:24,1.331,-,1.215
2021/01/10,06:30,1.322,-,1.226
2021/01/10,06:36,1.311,-,1.225
2021/01/10,06:42,1.299,-,1.205
2021/01/10,06:48,1.286,-,1.198
2021/01/10,06:54,1.271,-,1.177
2021/01/10,07:00,1.256,-,1.142
2021/01/10,07:06,1.241,-,1.117
2021/01/10,07:12,1.224,-,1.107
2021/01/10,07:18,1.207,-,1.097
2021/01/10,07:24,1.189,-,1.077
2021/01/10,07:30,1.171,-,1.062
2021/01/10,07:36,1.152,-,1.069
2021/01/10,07:42,1.133,-,1.04
2021/01/10,07:48,1.114,-,1.024
2021/01/10,07:54,1.095,-,1.019
2021/01/10,08:00,1.076,-,0.986
2021/01/10,08:06,1.058,-,0.951
2021/01/10,08:12,1.039,-,0.928
2021/01/10,08:18,1.021,-,0.894
2021/01/10,08:24,1.003,-,0.882
2021/01/10,08:30,0.986,-,0.882
2021/01/10,08:36,0.97,-,0.872
2021/01/10,08:42,0.954,-,0.851
2021/01/10,08:48,0.939,-,0.831
2021/01/10,08:54,0.925,-,0.815
2021/01/10,09:00,0.912,-,0.801
2021/01/10,09:06,0.9,-,0.794
2021/01/10,09:12,0.889,-,0.784
2021/01/10,09:18,0.88,-,0.758
2021/01/10,09:24,0.871,-,0.734
2021/01/10,09:30,0.864,-,0.717
2021/01/10,09:36,0.858,-,0.718
2021/01/10,09:42,0.853,-,0.733
2021/01/10,09:48,0.849,-,0.73
2021/01/10,09:54,0.847,-,0.732
2021/01/10,10:00,0.846,-,0.723
2021/01/10,10:06,0.847,-,0.702
2021/01/10,10:12,0.849,-,0.703
2021/01/10,10:18,0.852,-,0.708
2021/01/10,10:24,0.856,-,0.706
2021/01/10,10:30,0.862,-,0.714
2021/01/10,10:36,0.87,-,0.731
2021/01/10,10:42,0.878,-,0.747
2021/01/10,10:48,0.888,-,0.748
2021/01/10,10:54,0.9,-,0.771
2021/01/10,11:00,0.912,-,0.778
2021/01/10,11:06,0.926,-,0.794
2021/01/10,11:12,0.941,-,0.819
2021/01/10,11:18,0.957,-,0.84
2021/01/10,11:24,0.975,-,0.855
2021/01/10,11:30,0.994,-,0.867
2021/01/10,11:36,1.014,-,0.891
2021/01/10,11:42,1.034,-,0.92
2021/01/10,11:48,1.056,-,0.939
2021/01/10,11:54,1.079,-,0.971
2021/01/10,12:00,1.103,-,0.989
2021/01/10,12:06,1.128,-,1.008
2021/01/10,12:12,1.153,-,1.039
2021/01/10,12:18,1.179,-,1.072
2021/01/10,12:24,1.206,-,1.098
2021/01/10,12:30,1.234,-,1.118
2021/01/10,12:36,1.262,-,1.143
2021/01/10,12:42,1.29,-,1.175
2021/01/10,12:48,1.319,-,1.206
2021/01/10,12:54,1.348,-,1.234
2021/01/10,13:00,1.378,-,1.268
2021/01/10,13:06,1.408,-,1.296
2021/01/10,13:12,1.437,-,1.319
2021/01/10,13:18,1.467,-,1.362
2021/01/10,13:24,1.497,-,1.392
2021/01/10,13:30,1.526,-,1.42
2021/01/10,13:36,1.556,-,1.437
2021/01/10,13:42,1.585,-,1.473
2021/01/10,13:48,1.614,-,1.52
2021/01/10,13:54,1.642,-,1.547
2021/01/10,14:00,1.67,-,1.586
2021/01/10,14:06,1.698,-,1.624
2021/01/10,14:12,1.725,-,1.644
2021/01/10,14:18,1.752,-,1.662
2021/01/10,14:24,1.778,-,1.685
2021/01/10,14:30,1.803,-,1.725
2021/01/10,14:36,1.828,-,1.743
2021/01/10,14:42,1.852,-,1.763
2021/01/10,14:48,1.875,-,1.814
2021/01/10,14:54,1.897,-,1.833
2021/01/10,15:00,1.918,-,1.858
2021/01/10,15:06,1.939,-,1.861
2021/01/10,15:12,1.958,-,1.901
2021/01/10,15:18,1.976,-,1.9
2021/01/10,15:24,1.993,-,1.935
2021/01/10,15:30,2.009,-,1.944
2021/01/10,15:36,2.023,-,1.993
2021/01/10,15:42,2.036,-,1.951
2021/01/10,15:48,2.048,-,1.987
2021/01/10,15:54,2.058,-,2.004
2021/01/10,16:00,2.066,-,2.046
2021/01/10,16:06,2.073,-,2.029
2021/01/10,16:12,2.078,-,2.029
2021/01/10,16:18,2.081,-,2.044
2021/01/10,16:24,2.083,-,2.031
2021/01/10,16:30,2.082,-,2.078
2021/01/10,16:36,2.079,-,2.08
2021/01/10,16:42,2.075,-,2.013
2021/01/10,16:48,2.068,-,2.007
2021/01/10,16:54,2.059,-,2.069
2021/01/10,17:00,2.048,-,2.027
2021/01/10,17:06,2.035,-,2.033
2021/01/10,17:12,2.02,-,2.022
2021/01/10,17:18,2.002,-,1.952
2021/01/10,17:24,1.982,-,2.001
2021/01/10,17:30,1.96,-,1.933
2021/01/10,17:36,1.936,-,1.887
2021/01/10,17:42,1.91,-,1.875
2021/01/10,17:48,1.881,-,1.867
2021/01/10,17:54,1.85,-,1.798
2021/01/10,18:00,1.817,-,1.811
2021/01/10,18:06,1.783,-,1.748
2021/01/10,18:12,1.746,-,1.728
2021/01/10,18:18,1.707,-,1.659
2021/01/10,18:24,1.666,-,1.655
2021/01/10,18:30,1.624,-,1.597
2021/01/10,18:36,1.58,-,1.55
2021/01/10,18:42,1.534,-,1.475
2021/01/10,18:48,1.487,-,1.478
2021/01/10,18:54,1.439,-,1.419
2021/01/10,19:00,1.389,-,1.364
2021/01/10,19:06,1.338,-,1.287
2021/01/10,19:12,1.286,-,1.247
2021/01/10,19:18,1.232,-,1.16
2021/01/10,19:24,1.178,-,1.056
2021/01/10,19:30,1.124,-,1.128
2021/01/10,19:36,1.069,-,1.127
2021/01/10,19:42,1.013,-,0.944
2021/01/10,19:48,0.957,-,0.933
2021/01/10,19:54,0.901,-,0.865
2021/01/10,20:00,0.845,-,0.784
2021/01/10,20:06,0.788,-,0.744
2021/01/10,20:12,0.733,-,0.688
2021/01/10,20:18,0.677,-,0.65
2021/01/10,20:24,0.622,-,0.641
2021/01/10,20:30,0.568,-,0.51
2021/01/10,20:36,0.515,-,0.521
2021/01/10,20:42,0.462,-,0.488
2021/01/10,20:48,0.411,-,0.346
2021/01/10,20:54,0.361,-,0.346
2021/01/10,21:00,0.312,-,0.266
2021/01/10,21:06,0.264,-,0.213
2021/01/10,21:12,0.218,-,0.183
2021/01/10,21:18,0.174,-,0.148
2021/01/10,21:24,0.131,-,0.143
2021/01/10,21:30,0.09,-,0.042
2021/01/10,21:36,0.051,-,0.038
2021/01/10,21:42,0.014,-,-0.061
2021/01/10,21:48,-0.022,-,-0.008
2021/01/10,21:54,-0.055,-,-0.111
2021/01/10,22:00,-0.086,-,-0.103
2021/01/10,22:06,-0.116,-,-0.148
2021/01/10,22:12,-0.143,-,-0.203
2021/01/10,22:18,-0.168,-,-0.186
2021/01/10,22:24,-0.191,-,-0.296
2021/01/10,22:30,-0.212,-,-0.271
2021/01/10,22:36,-0.231,-,-0.262
2021/01/10,22:42,-0.248,-,-0.31
2021/01/10,22:48,-0.262,-,-0.33
2021/01/10,22:54,-0.275,-,-0.319
2021/01/10,23:00,-0.285,-,-0.312
2021/01/10,23:06,-0.294,-,-0.416
2021/01/10,23:12,-0.3,-,-0.361
2021/01/10,23:18,-0.305,-,-0.375
2021/01/10,23:24,-0.307,-,-0.391
2021/01/10,23:30,-0.307,-,-0.314
2021/01/10,23:36,-0.306,-,-0.393
2021/01/10,23:42,-0.302,-,-0.366
2021/01/10,23:48,-0.297,-,-0.385
2021/01/10,23:54,-0.29,-,-0.328
2021/01/11,00:00,-0.281,-,-0.377
2021/01/11,00:06,-0.27,-,-0.411
2021/01/11,00:12,-0.258,-,-0.304
2021/01/11,00:18,-0.244,-,-0.35
2021/01/11,00:24,-0.229,-,-0.349
2021/01/11,00:30,-0.212,-,-0.249
2021/01/11,00:36,-0.193,-,-0.29
2021/01/11,00:42,-0.174,-,-0.285
2021/01/11,00:48,-0.152,-,-0.261
2021/01/11,00:54,-0.13,-,-0.256
2021/01/11,01:00,-0.106,-,-0.189
2021/01/11,01:06,-0.082,-,-0.142
2021/01/11,01:12,-0.056,-,-0.14
2021/01/11,01:18,-0.029,-,-0.096
2021/01/11,01:24,-0.001,-,-0.066
2021/01/11,01:30,0.027,-,-0.059
2021/01/11,01:36,0.057,-,-0.041
2021/01/11,01:42,0.087,-,0.032
2021/01/11,01:48,0.118,-,0.056
2021/01/11,01:54,0.149,-,0.085
2021/01/11,02:00,0.182,-,0.121
2021/01/11,02:06,0.214,-,0.13
2021/01/11,02:12,0.248,-,0.153
2021/01/11,02:18,0.281,-,0.222
2021/01/11,02:24,0.315,-,0.249
2021/01/11,02:30,0.35,-,0.298
2021/01/11,02:36,0.385,-,0.318
2021/01/11,02:42,0.42,-,0.331
2021/01/11,02:48,0.456,-,0.383
2021/01/11,02:54,0.491,-,0.427
2021/01/11,03:00,0.527,-,0.485
2021/01/11,03:06,0.564,-,0.511
2021/01/11,03:12,0.6,-,0.544
2021/01/11,03:18,0.636,-,0.596
2021/01/11,03:24,0.673,-,0.615
2021/01/11,03:30,0.709,-,0.656
2021/01/11,03:36,0.745,-,0.67
2021/01/11,03:42,0.782,-,0.727
2021/01/11,03:48,0.818,-,0.751
2021/01/11,03:54,0.854,-,0.772
2021/01/11,04:00,0.889,-,0.817
2021/01/11,04:06,0.924,-,0.851
2021/01/11,04:12,0.959,-,0.907
2021/01/11,04:18,0.993,-,0.93
2021/01/11,04:24,1.026,-,0.941
2021/01/11,04:30,1.059,-,0.981
2021/01/11,04:36,1.091,-,0.988
2021/01/11,04:42,1.122,-,1.057
2021/01/11,04:48,1.152,-,1.073
2021/01/11,04:54,1.181,-,1.089
2021/01/11,05:00,1.209,-,1.149
2021/01/11,05:06,1.236,-,1.106
2021/01/11,05:12,1.261,-,1.151
2021/01/11,05:18,1.285,-,1.184
2021/01/11,05:24,1.308,-,1.199
2021/01/11,05:30,1.329,-,1.179
2021/01/11,05:36,1.349,-,1.249
2021/01/11,05:42,1.367,-,1.29
2021/01/11,05:48,1.383,-,1.282
2021/01/11,05:54,1.398,-,1.288
2021/01/11,06:00,1.411,-,1.287
2021/01/11,06:06,1.423,-,1.293
2021/01/11,06:12,1.432,-,1.316
2021/01/11,06:18,1.44,-,1.308
2021/01/11,06:24,1.447,-,1.312
2021/01/11,06:30,1.451,-,1.325
2021/01/11,06:36,1.454,-,1.321
2021/01/11,06:42,1.455,-,1.304
2021/01/11,06:48,1.455,-,1.318
2021/01/11,06:54,1.452,-,1.309
2021/01/11,07:00,1.448,-,1.304
2021/01/11,07:06,1.443,-,1.312
2021/01/11,07:12,1.436,-,1.329
2021/01/11,07:18,1.427,-,1.289
2021/01/11,07:24,1.418,-,1.291
2021/01/11,07:30,1.406,-,1.316
2021/01/11,07:36,1.394,-,1.263
2021/01/11,07:42,1.38,-,1.253
2021/01/11,07:48,1.365,-,1.28
2021/01/11,07:54,1.349,-,1.236
2021/01/11,08:00,1.332,-,1.255
2021/01/11,08:06,1.315,-,1.241
2021/01/11,08:12,1.296,-,1.186
2021/01/11,08:18,1.277,-,1.229
2021/01/11,08:24,1.257,-,1.187
2021/01/11,08:30,1.237,-,1.13
2021/01/11,08:36,1.217,-,1.14
2021/01/11,08:42,1.197,-,1.15
2021/01/11,08:48,1.176,-,1.093
2021/01/11,08:54,1.155,-,1.095
2021/01/11,09:00,1.135,-,1.098
2021/01/11,09:06,1.115,-,1.012
2021/01/11,09:12,1.095,-,1.011
2021/01/11,09:18,1.076,-,1.034
2021/01/11,09:24,1.057,-,1.004
2021/01/11,09:30,1.039,-,0.967
2021/01/11,09:36,1.022,-,0.926
2021/01/11,09:42,1.005,-,0.934
2021/01/11,09:48,0.99,-,0.918
2021/01/11,09:54,0.975,-,0.878
2021/01/11,10:00,0.962,-,0.869
2021/01/11,10:06,0.95,-,0.848
2021/01/11,10:12,0.939,-,0.834
2021/01/11,10:18,0.929,-,0.831
2021/01/11,10:24,0.92,-,0.835
2021/01/11,10:30,0.913,-,0.835
2021/01/11,10:36,0.907,-,0.801
2021/01/11,10:42,0.902,-,0.809
2021/01/11,10:48,0.899,-,0.79
2021/01/11,10:54,0.897,-,0.781
2021/01/11,11:00,0.897,-,0.758
2021/01/11,11:06,0.898,-,0.76
2021/01/11,11:12,0.901,-,0.788
2021/01/11,11:18,0.905,-,0.792
2021/01/11,11:24,0.91,-,0.8
2021/01/11,11:30,0.917,-,0.831
2021/01/11,11:36,0.925,-,0.828
2021/01/11,11:42,0.934,-,0.855
2021/01/11,11:48,0.945,-,0.812
2021/01/11,11:54,0.958,-,0.836
2021/01/11,12:00,0.971,-,0.873
2021/01/11,12:06,0.986,-,0.865
2021/01/11,12:12,1.002,-,0.895
2021/01/11,12:18,1.02,-,0.901
2021/01/11,12:24,1.038,-,0.933
2021/01/11,12:30,1.058,-,0.958
2021/01/11,12:36,1.079,-,0.977
2021/01/11,12:42,1.101,-,1.013
2021/01/11,12:48,1.124,-,1.015
2021/01/11,12:54,1.148,-,1.012
2021/01/11,13:00,1.173,-,1.066
2021/01/11,13:06,1.198,-,1.091
2021/01/11,13:12,1.225,-,1.147
2021/01/11,13:18,1.252,-,1.149
2021/01/11,13:24,1.279,-,1.173
2021/01/11,13:30,1.307,-,1.205
2021/01/11,13:36,1.336,-,1.192
2021/01/11,13:42,1.365,-,1.253
2021/01/11,13:48,1.395,-,1.314
2021/01/11,13:54,1.424,-,1.327
2021/01/11,14:00,1.454,-,1.338
2021/01/11,14:06,1.484,-,1.405
2021/01/11,14:12,1.514,-,1.438
2021/01/11,14:18,1.543,-,1.435
2021/01/11,14:24,1.573,-,1.456
2021/01/11,14:30,1.603,-,1.505
2021/01/11,14:36,1.632,-,1.526
2021/01/11,14:42,1.661,-,1.562
2021/01/11,14:48,1.69,-,1.607
2021/01/11,14:54,1.718,-,1.624
2021/01/11,15:00,1.746,-,1.651
2021/01/11,15:06,1.773,-,1.701
2021/01/11,15:12,1.8,-,1.731
2021/01/11,15:18,1.826,-,1.745
2021/01/11,15:24,1.851,-,1.764
2021/01/11,15:30,1.876,-,1.794
2021/01/11,15:36,1.9,-,1.836
2021/01/11,15:42,1.922,-,1.859
2021/01/11,15:48,1.944,-,1.889
2021/01/11,15:54,1.966,-,1.911
2021/01/11,16:00,1.986,-,1.919
2021/01/11,16:06,2.004,-,1.949
2021/01/11,16:12,2.022,-,1.973
2021/01/11,16:18,2.039,-,1.995
2021/01/11,16:24,2.054,-,2.004
2021/01/11,16:30,2.067,-,2.01
2021/01/11,16:36,2.08,-,2.046
2021/01/11,16:42,2.09,-,2.045
2021/01/11,16:48,2.099,-,2.045
2021/01/11,16:54,2.107,-,2.027
2021/01/11,17:00,2.112,-,2.057
2021/01/11,17:06,2.116,-,2.089
2021/01/11,17:12,2.117,-,2.105
2021/01/11,17:18,2.117,-,2.115
2021/01/11,17:24,2.115,-,2.08
2021/01/11,17:30,2.11,-,2.077
2021/01/11,17:36,2.103,-,2.043
2021/01/11,17:42,2.094,-,2.039
2021/01/11,17:48,2.083,-,2.025
2021/01/11,17:54,2.07,-,2.033
2021/01/11,18:00,2.054,-,2.032
2021/01/11,18:06,2.036,-,2.035
2021/01/11,18:12,2.015,-,2.014
2021/01/11,18:18,1.992,-,1.989
2021/01/11,18:24,1.967,-,1.931
2021/01/11,18:30,1.94,-,1.9
2021/01/11,18:36,1.91,-,1.869
2021/01/11,18:42,1.878,-,1.86
2021/01/11,18:48,1.844,-,1.823
2021/01/11,18:54,1.807,-,1.812
2021/01/11,19:00,1.769,-,1.756
2021/01/11,19:06,1.728,-,1.722
2021/01/11,19:12,1.685,-,1.666
2021/01/11,19:18,1.641,-,1.616
2021/01/11,19:24,1.595,-,1.562
2021/01/11,19:30,1.547,-,1.537
2021/01/11,19:36,1.497,-,1.501
2021/01/11,19:42,1.446,-,1.455
2021/01/11,19:48,1.394,-,1.369
2021/01/11,19:54,1.34,-,1.261
2021/01/11,20:00,1.285,-,1.188
2021/01/11,20:06,1.229,-,1.128
2021/01/11,20:12,1.172,-,1.083
2021/01/11,20:18,1.114,-,1.04
2021/01/11,20:24,1.056,-,1.007
2021/01/11,20:30,0.997,-,0.942
2021/01/11,20:36,0.938,-,0.923
2021/01/11,20:42,0.879,-,0.837
2021/01/11,20:48,0.82,-,0.746
2021/01/11,20:54,0.76,-,0.701
2021/01/11,21:00,0.701,-,0.614
2021/01/11,21:06,0.643,-,0.595
2021/01/11,21:12,0.585,-,0.545
2021/01/11,21:18,0.528,-,0.489
2021/01/11,21:24,0.471,-,0.453
2021/01/11,21:30,0.416,-,0.374
2021/01/11,21:36,0.361,-,0.329
2021/01/11,21:42,0.308,-,0.259
2021/01/11,21:48,0.257,-,0.198
2021/01/11,21:54,0.206,-,0.144
2021/01/11,22:00,0.158,-,0.095
2021/01/11,22:06,0.111,-,0.066
2021/01/11,22:12,0.066,-,0.013
2021/01/11,22:18,0.022,-,-0.032
2021/01/11,22:24,-0.019,-,-0.064
2021/01/11,22:30,-0.058,-,-0.104
2021/01/11,22:36,-0.096,-,-0.111
2021/01/11,22:42,-0.131,-,-0.157
2021/01/11,22:48,-0.164,-,-0.171
2021/01/11,22:54,-0.195,-,-0.214
2021/01/11,23:00,-0.224,-,-0.285
2021/01/11,23:06,-0.25,-,-0.325
2021/01/11,23:12,-0.275,-,-0.325
2021/01/11,23:18,-0.297,-,-0.343
2021/01/11,23:24,-0.317,-,-0.354
2021/01/11,23:30,-0.334,-,-0.367
2021/01/11,23:36,-0.349,-,-0.371
2021/01/11,23:42,-0.363,-,-0.406
2021/01/11,23:48,-0.373,-,-0.425
2021/01/11,23:54,-0.382,-,-0.432
2021/01/12,00:00,-0.389,-,-0.467
2021/01/12,00:06,-0.393,-,-0.47
