Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2021/01/24,10:18,1.069,-,0.903
2021/01/24,10:24,1.053,-,0.872
2021/01/24,10:30,1.037,-,0.848
2021/01/24,10:36,1.02,-,0.843
2021/01/24,10:42,1.002,-,0.847
2021/01/24,10:48,0.983,-,0.822
2021/01/24,10:54,0.964,-,0.803
2021/01/24,11:00,0.944,-,0.777
2021/01/24,11:06,0.923,-,0.747
2021/01/24,11:12,0.901,-,0.744
2021/01/24,11:18,0.879,-,0.729
2021/01/24,11:24,0.857,-,0.744
2021/01/24,11:30,0.834,-,0.722
2021/01/24,11:36,0.811,-,0.696
2021/01/24,11:42,0.787,-,0.686
2021/01/24,11:48,0.764,-,0.674
2021/01/24,11:54,0.74,-,0.614
2021/01/24,12:00,0.716,-,0.597
2021/01/24,12:06,0.692,-,0.562
2021/01/24,12:12,0.668,-,0.525
2021/01/24,12:18,0.644,-,0.5
2021/01/24,12:24,0.62,-,0.492
2021/01/24,12:30,0.597,-,0.469
2021/01/24,12:36,0.573,-,0.435
2021/01/24,12:42,0.55,-,0.426
2021/01/24,12:48,0.527,-,0.421
2021/01/24,12:54,0.504,-,0.401
2021/01/24,13:00,0.482,-,0.387
2021/01/24,13:06,0.46,-,0.379
2021/01/24,13:12,0.439,-,0.36
2021/01/24,13:18,0.418,-,0.352
2021/01/24,13:24,0.397,-,0.341
2021/01/24,13:30,0.377,-,0.33
2021/01/24,13:36,0.358,-,0.332
2021/01/24,13:42,0.339,-,0.34
2021/01/24,13:48,0.321,-,0.318
2021/01/24,13:54,0.303,-,0.286
2021/01/24,14:00,0.286,-,0.268
2021/01/24,14:06,0.27,-,0.269
2021/01/24,14:12,0.255,-,0.244
2021/01/24,14:18,0.24,-,0.215
2021/01/24,14:24,0.226,-,0.204
2021/01/24,14:30,0.214,-,0.169
2021/01/24,14:36,0.202,-,0.16
2021/01/24,14:42,0.191,-,0.141
2021/01/24,14:48,0.181,-,0.118
2021/01/24,14:54,0.173,-,0.097
2021/01/24,15:00,0.165,-,0.078
2021/01/24,15:06,0.158,-,0.06
2021/01/24,15:12,0.153,-,0.05
2021/01/24,15:18,0.149,-,0.046
2021/01/24,15:24,0.146,-,0.038
2021/01/24,15:30,0.144,-,0.039
2021/01/24,15:36,0.144,-,0.059
2021/01/24,15:42,0.144,-,0.064
2021/01/24,15:48,0.146,-,0.065
2021/01/24,15:54,0.149,-,0.086
2021/01/24,16:00,0.154,-,0.095
2021/01/24,16:06,0.159,-,0.098
2021/01/24,16:12,0.166,-,0.117
2021/01/24,16:18,0.174,-,0.105
2021/01/24,16:24,0.183,-,0.119
2021/01/24,16:30,0.193,-,0.117
2021/01/24,16:36,0.204,-,0.144
2021/01/24,16:42,0.216,-,0.157
2021/01/24,16:48,0.229,-,0.158
2021/01/24,16:54,0.243,-,0.167
2021/01/24,17:00,0.258,-,0.183
2021/01/24,17:06,0.273,-,0.224
2021/01/24,17:12,0.289,-,0.215
2021/01/24,17:18,0.306,-,0.247
2021/01/24,17:24,0.323,-,0.247
2021/01/24,17:30,0.341,-,0.252
2021/01/24,17:36,0.359,-,0.278
2021/01/24,17:42,0.378,-,0.287
2021/01/24,17:48,0.396,-,0.321
2021/01/24,17:54,0.415,-,0.333
2021/01/24,18:00,0.434,-,0.345
2021/01/24,18:06,0.454,-,0.373
2021/01/24,18:12,0.473,-,0.38
2021/01/24,18:18,0.492,-,0.414
2021/01/24,18:24,0.511,-,0.442
2021/01/24,18:30,0.53,-,0.446
2021/01/24,18:36,0.549,-,0.459
2021/01/24,18:42,0.567,-,0.507
2021/01/24,18:48,0.586,-,0.523
2021/01/24,18:54,0.604,-,0.528
2021/01/24,19:00,0.622,-,0.544
2021/01/24,19:06,0.639,-,0.544
2021/01/24,19:12,0.656,-,0.55
2021/01/24,19:18,0.672,-,0.551
2021/01/24,19:24,0.689,-,0.551
2021/01/24,19:30,0.704,-,0.566
2021/01/24,19:36,0.719,-,0.577
2021/01/24,19:42,0.734,-,0.582
2021/01/24,19:48,0.748,-,0.613
2021/01/24,19:54,0.761,-,0.628
2021/01/24,20:00,0.774,-,0.633
2021/01/24,20:06,0.787,-,0.634
2021/01/24,20:12,0.798,-,0.64
2021/01/24,20:18,0.809,-,0.63
2021/01/24,20:24,0.819,-,0.618
2021/01/24,20:30,0.828,-,0.648
2021/01/24,20:36,0.837,-,0.659
2021/01/24,20:42,0.845,-,0.663
2021/01/24,20:48,0.851,-,0.663
2021/01/24,20:54,0.857,-,0.66
2021/01/24,21:00,0.862,-,0.686
2021/01/24,21:06,0.866,-,0.685
2021/01/24,21:12,0.869,-,0.685
2021/01/24,21:18,0.871,-,0.697
2021/01/24,21:24,0.872,-,0.701
2021/01/24,21:30,0.871,-,0.702
2021/01/24,21:36,0.87,-,0.706
2021/01/24,21:42,0.867,-,0.699
2021/01/24,21:48,0.864,-,0.711
2021/01/24,21:54,0.859,-,0.712
2021/01/24,22:00,0.853,-,0.702
2021/01/24,22:06,0.846,-,0.688
2021/01/24,22:12,0.838,-,0.697
2021/01/24,22:18,0.828,-,0.683
2021/01/24,22:24,0.818,-,0.669
2021/01/24,22:30,0.806,-,0.669
2021/01/24,22:36,0.793,-,0.643
2021/01/24,22:42,0.78,-,0.64
2021/01/24,22:48,0.765,-,0.614
2021/01/24,22:54,0.75,-,0.619
2021/01/24,23:00,0.733,-,0.612
2021/01/24,23:06,0.716,-,0.603
2021/01/24,23:12,0.698,-,0.565
2021/01/24,23:18,0.68,-,0.55
2021/01/24,23:24,0.661,-,0.535
2021/01/24,23:30,0.641,-,0.489
2021/01/24,23:36,0.621,-,0.488
2021/01/24,23:42,0.6,-,0.468
2021/01/24,23:48,0.579,-,0.444
2021/01/24,23:54,0.558,-,0.424
2021/01/25,00:00,0.537,-,0.431
2021/01/25,00:06,0.515,-,0.405
2021/01/25,00:12,0.494,-,0.368
2021/01/25,00:18,0.472,-,0.34
2021/01/25,00:24,0.451,-,0.301
2021/01/25,00:30,0.43,-,0.277
2021/01/25,00:36,0.409,-,0.243
2021/01/25,00:42,0.388,-,0.223
2021/01/25,00:48,0.368,-,0.227
2021/01/25,00:54,0.347,-,0.196
2021/01/25,01:00,0.328,-,0.163
2021/01/25,01:06,0.309,-,0.126
2021/01/25,01:12,0.29,-,0.11
2021/01/25,01:18,0.272,-,0.089
2021/01/25,01:24,0.255,-,0.069
2021/01/25,01:30,0.238,-,0.058
2021/01/25,01:36,0.222,-,0.053
2021/01/25,01:42,0.206,-,0.042
2021/01/25,01:48,0.192,-,0.029
2021/01/25,01:54,0.178,-,0.024
2021/01/25,02:00,0.165,-,-0.019
2021/01/25,02:06,0.152,-,-0.025
2021/01/25,02:12,0.141,-,-0.03
2021/01/25,02:18,0.131,-,-0.032
2021/01/25,02:24,0.121,-,-0.029
2021/01/25,02:30,0.113,-,-0.044
2021/01/25,02:36,0.105,-,-0.067
2021/01/25,02:42,0.099,-,-0.067
2021/01/25,02:48,0.094,-,-0.054
2021/01/25,02:54,0.09,-,-0.047
2021/01/25,03:00,0.087,-,-0.052
2021/01/25,03:06,0.085,-,-0.02
2021/01/25,03:12,0.084,-,-0.025
2021/01/25,03:18,0.085,-,-0.014
2021/01/25,03:24,0.087,-,-0.029
2021/01/25,03:30,0.09,-,-0.018
2021/01/25,03:36,0.095,-,-0.014
2021/01/25,03:42,0.1,-,-0.025
2021/01/25,03:48,0.108,-,-0.007
2021/01/25,03:54,0.116,-,-0.015
2021/01/25,04:00,0.126,-,0.007
2021/01/25,04:06,0.137,-,0.018
2021/01/25,04:12,0.149,-,0.03
2021/01/25,04:18,0.163,-,0.072
2021/01/25,04:24,0.178,-,0.021
2021/01/25,04:30,0.194,-,0.096
2021/01/25,04:36,0.211,-,0.098
2021/01/25,04:42,0.23,-,0.109
2021/01/25,04:48,0.25,-,0.159
2021/01/25,04:54,0.27,-,0.15
2021/01/25,05:00,0.292,-,0.178
2021/01/25,05:06,0.314,-,0.206
2021/01/25,05:12,0.338,-,0.236
2021/01/25,05:18,0.362,-,0.279
2021/01/25,05:24,0.387,-,0.268
2021/01/25,05:30,0.412,-,0.318
2021/01/25,05:36,0.438,-,0.31
2021/01/25,05:42,0.465,-,0.354
2021/01/25,05:48,0.492,-,0.369
2021/01/25,05:54,0.519,-,0.418
2021/01/25,06:00,0.546,-,0.472
2021/01/25,06:06,0.574,-,0.478
2021/01/25,06:12,0.602,-,0.491
2021/01/25,06:18,0.629,-,0.511
2021/01/25,06:24,0.657,-,0.526
2021/01/25,06:30,0.684,-,0.557
2021/01/25,06:36,0.712,-,0.583
2021/01/25,06:42,0.739,-,0.612
2021/01/25,06:48,0.765,-,0.639
2021/01/25,06:54,0.792,-,0.679
2021/01/25,07:00,0.818,-,0.694
2021/01/25,07:06,0.843,-,0.72
2021/01/25,07:12,0.868,-,0.748
2021/01/25,07:18,0.892,-,0.785
2021/01/25,07:24,0.916,-,0.809
2021/01/25,07:30,0.939,-,0.838
2021/01/25,07:36,0.962,-,0.878
2021/01/25,07:42,0.984,-,0.892
2021/01/25,07:48,1.005,-,0.929
2021/01/25,07:54,1.025,-,0.966
2021/01/25,08:00,1.045,-,0.977
2021/01/25,08:06,1.063,-,0.992
2021/01/25,08:12,1.081,-,1.019
2021/01/25,08:18,1.099,-,1.049
2021/01/25,08:24,1.115,-,1.076
2021/01/25,08:30,1.13,-,1.094
2021/01/25,08:36,1.145,-,1.088
2021/01/25,08:42,1.158,-,1.115
2021/01/25,08:48,1.171,-,1.145
2021/01/25,08:54,1.182,-,1.153
2021/01/25,09:00,1.193,-,1.168
2021/01/25,09:06,1.202,-,1.197
2021/01/25,09:12,1.21,-,1.19
2021/01/25,09:18,1.218,-,1.191
2021/01/25,09:24,1.224,-,1.189
2021/01/25,09:30,1.228,-,1.208
2021/01/25,09:36,1.232,-,1.185
2021/01/25,09:42,1.234,-,1.202
2021/01/25,09:48,1.235,-,1.21
2021/01/25,09:54,1.235,-,1.186
2021/01/25,10:00,1.233,-,1.176
2021/01/25,10:06,1.23,-,1.168
2021/01/25,10:12,1.226,-,1.163
2021/01/25,10:18,1.221,-,1.173
2021/01/25,10:24,1.214,-,1.164
2021/01/25,10:30,1.205,-,1.15
2021/01/25,10:36,1.196,-,1.141
2021/01/25,10:42,1.185,-,1.137
2021/01/25,10:48,1.172,-,1.117
2021/01/25,10:54,1.159,-,1.112
2021/01/25,11:00,1.144,-,1.094
2021/01/25,11:06,1.128,-,1.092
2021/01/25,11:12,1.111,-,1.076
2021/01/25,11:18,1.093,-,1.082
2021/01/25,11:24,1.073,-,1.04
2021/01/25,11:30,1.053,-,1.009
2021/01/25,11:36,1.032,-,1.001
2021/01/25,11:42,1.01,-,0.982
2021/01/25,11:48,0.987,-,0.976
2021/01/25,11:54,0.963,-,0.943
2021/01/25,12:00,0.938,-,0.927
2021/01/25,12:06,0.913,-,0.906
2021/01/25,12:12,0.888,-,0.879
2021/01/25,12:18,0.862,-,0.857
2021/01/25,12:24,0.836,-,0.821
2021/01/25,12:30,0.809,-,0.849
2021/01/25,12:36,0.782,-,0.828
2021/01/25,12:42,0.755,-,0.824
2021/01/25,12:48,0.727,-,0.785
2021/01/25,12:54,0.7,-,0.779
2021/01/25,13:00,0.673,-,0.751
2021/01/25,13:06,0.645,-,0.724
2021/01/25,13:12,0.618,-,0.712
2021/01/25,13:18,0.591,-,0.683
2021/01/25,13:24,0.565,-,0.661
2021/01/25,13:30,0.538,-,0.614
2021/01/25,13:36,0.512,-,0.618
2021/01/25,13:42,0.486,-,0.612
2021/01/25,13:48,0.461,-,0.604
2021/01/25,13:54,0.436,-,0.56
2021/01/25,14:00,0.412,-,0.516
2021/01/25,14:06,0.388,-,0.494
2021/01/25,14:12,0.364,-,0.454
2021/01/25,14:18,0.342,-,0.427
2021/01/25,14:24,0.32,-,0.445
2021/01/25,14:30,0.299,-,0.428
2021/01/25,14:36,0.278,-,0.401
2021/01/25,14:42,0.258,-,0.367
2021/01/25,14:48,0.239,-,0.381
2021/01/25,14:54,0.221,-,0.377
2021/01/25,15:00,0.204,-,0.327
2021/01/25,15:06,0.188,-,0.318
2021/01/25,15:12,0.173,-,0.281
2021/01/25,15:18,0.159,-,0.302
2021/01/25,15:24,0.146,-,0.273
2021/01/25,15:30,0.134,-,0.296
2021/01/25,15:36,0.123,-,0.297
2021/01/25,15:42,0.113,-,0.298
2021/01/25,15:48,0.105,-,0.282
2021/01/25,15:54,0.098,-,0.286
2021/01/25,16:00,0.092,-,0.269
2021/01/25,16:06,0.088,-,0.272
2021/01/25,16:12,0.085,-,0.31
2021/01/25,16:18,0.083,-,0.311
2021/01/25,16:24,0.082,-,0.287
2021/01/25,16:30,0.083,-,0.279
2021/01/25,16:36,0.086,-,0.291
2021/01/25,16:42,0.089,-,0.33
2021/01/25,16:48,0.095,-,0.34
2021/01/25,16:54,0.101,-,0.341
2021/01/25,17:00,0.109,-,0.375
2021/01/25,17:06,0.117,-,0.4
2021/01/25,17:12,0.128,-,0.404
2021/01/25,17:18,0.139,-,0.401
2021/01/25,17:24,0.151,-,0.455
2021/01/25,17:30,0.165,-,0.442
2021/01/25,17:36,0.18,-,0.477
2021/01/25,17:42,0.195,-,0.517
2021/01/25,17:48,0.212,-,0.529
2021/01/25,17:54,0.229,-,0.522
2021/01/25,18:00,0.247,-,0.536
2021/01/25,18:06,0.266,-,0.554
2021/01/25,18:12,0.285,-,0.567
2021/01/25,18:18,0.305,-,0.585
2021/01/25,18:24,0.325,-,0.59
2021/01/25,18:30,0.346,-,0.645
2021/01/25,18:36,0.367,-,0.652
2021/01/25,18:42,0.389,-,0.641
2021/01/25,18:48,0.41,-,0.684
2021/01/25,18:54,0.432,-,0.681
2021/01/25,19:00,0.453,-,0.727
2021/01/25,19:06,0.475,-,0.737
2021/01/25,19:12,0.497,-,0.752
2021/01/25,19:18,0.518,-,0.785
2021/01/25,19:24,0.539,-,0.82
2021/01/25,19:30,0.56,-,0.836
2021/01/25,19:36,0.581,-,0.843
2021/01/25,19:42,0.601,-,0.892
2021/01/25,19:48,0.621,-,0.915
2021/01/25,19:54,0.641,-,0.962
2021/01/25,20:00,0.66,-,0.957
2021/01/25,20:06,0.679,-,0.992
2021/01/25,20:12,0.697,-,1.009
2021/01/25,20:18,0.715,-,1.009
2021/01/25,20:24,0.732,-,1.042
2021/01/25,20:30,0.749,-,1.067
2021/01/25,20:36,0.764,-,1.075
2021/01/25,20:42,0.78,-,1.09
2021/01/25,20:48,0.794,-,1.136
2021/01/25,20:54,0.808,-,1.142
2021/01/25,21:00,0.821,-,1.163
2021/01/25,21:06,0.833,-,1.181
2021/01/25,21:12,0.845,-,1.214
2021/01/25,21:18,0.855,-,1.223
2021/01/25,21:24,0.865,-,1.242
2021/01/25,21:30,0.874,-,1.236
2021/01/25,21:36,0.881,-,1.261
2021/01/25,21:42,0.888,-,1.267
2021/01/25,21:48,0.894,-,1.256
2021/01/25,21:54,0.898,-,1.252
2021/01/25,22:00,0.902,-,1.266
2021/01/25,22:06,0.904,-,1.256
2021/01/25,22:12,0.905,-,1.265
2021/01/25,22:18,0.905,-,1.274
2021/01/25,22:24,0.903,-,1.238
2021/01/25,22:30,0.901,-,1.251
2021/01/25,22:36,0.897,-,1.245
2021/01/25,22:42,0.892,-,1.235
2021/01/25,22:48,0.885,-,1.239
2021/01/25,22:54,0.877,-,1.263
2021/01/25,23:00,0.868,-,1.212
2021/01/25,23:06,0.858,-,1.199
2021/01/25,23:12,0.847,-,1.203
2021/01/25,23:18,0.834,-,1.2
2021/01/25,23:24,0.82,-,1.181
2021/01/25,23:30,0.805,-,1.163
2021/01/25,23:36,0.789,-,1.147
2021/01/25,23:42,0.772,-,1.12
2021/01/25,23:48,0.754,-,1.099
2021/01/25,23:54,0.735,-,1.082
2021/01/26,00:00,0.716,-,1.056
2021/01/26,00:06,0.695,-,1.037
2021/01/26,00:12,0.674,-,0.995
2021/01/26,00:18,0.652,-,0.973
2021/01/26,00:24,0.63,-,0.948
2021/01/26,00:30,0.607,-,0.968
2021/01/26,00:36,0.583,-,0.955
2021/01/26,00:42,0.56,-,0.905
2021/01/26,00:48,0.536,-,0.851
2021/01/26,00:54,0.512,-,0.868
2021/01/26,01:00,0.488,-,0.846
2021/01/26,01:06,0.464,-,0.808
2021/01/26,01:12,0.44,-,0.814
2021/01/26,01:18,0.416,-,0.809
2021/01/26,01:24,0.393,-,0.738
2021/01/26,01:30,0.37,-,0.71
2021/01/26,01:36,0.347,-,0.691
2021/01/26,01:42,0.324,-,0.636
2021/01/26,01:48,0.302,-,0.643
2021/01/26,01:54,0.281,-,0.64
2021/01/26,02:00,0.26,-,0.593
2021/01/26,02:06,0.24,-,0.618
2021/01/26,02:12,0.22,-,0.614
2021/01/26,02:18,0.201,-,0.597
2021/01/26,02:24,0.183,-,0.558
2021/01/26,02:30,0.166,-,0.563
2021/01/26,02:36,0.15,-,0.5
2021/01/26,02:42,0.134,-,0.522
2021/01/26,02:48,0.12,-,0.488
2021/01/26,02:54,0.106,-,0.501
2021/01/26,03:00,0.094,-,0.459
2021/01/26,03:06,0.082,-,0.452
2021/01/26,03:12,0.072,-,0.426
2021/01/26,03:18,0.063,-,0.41
2021/01/26,03:24,0.055,-,0.403
2021/01/26,03:30,0.048,-,0.379
2021/01/26,03:36,0.042,-,0.405
2021/01/26,03:42,0.038,-,0.358
2021/01/26,03:48,0.035,-,0.367
2021/01/26,03:54,0.033,-,0.37
2021/01/26,04:00,0.033,-,0.381
2021/01/26,04:06,0.034,-,0.408
2021/01/26,04:12,0.037,-,0.408
2021/01/26,04:18,0.041,-,0.415
2021/01/26,04:24,0.046,-,0.441
2021/01/26,04:30,0.053,-,0.423
2021/01/26,04:36,0.061,-,0.422
2021/01/26,04:42,0.071,-,0.416
2021/01/26,04:48,0.083,-,0.451
2021/01/26,04:54,0.095,-,0.449
2021/01/26,05:00,0.109,-,0.45
2021/01/26,05:06,0.125,-,0.472
2021/01/26,05:12,0.142,-,0.477
2021/01/26,05:18,0.16,-,0.501
2021/01/26,05:24,0.18,-,0.545
2021/01/26,05:30,0.201,-,0.555
2021/01/26,05:36,0.223,-,0.599
2021/01/26,05:42,0.246,-,0.618
2021/01/26,05:48,0.27,-,0.638
2021/01/26,05:54,0.296,-,0.65
2021/01/26,06:00,0.322,-,0.639
2021/01/26,06:06,0.349,-,0.655
2021/01/26,06:12,0.377,-,0.69
2021/01/26,06:18,0.405,-,0.74
2021/01/26,06:24,0.434,-,0.794
2021/01/26,06:30,0.464,-,0.836
2021/01/26,06:36,0.494,-,0.863
2021/01/26,06:42,0.525,-,0.888
2021/01/26,06:48,0.555,-,0.9
2021/01/26,06:54,0.586,-,0.913
2021/01/26,07:00,0.617,-,0.935
2021/01/26,07:06,0.648,-,0.965
2021/01/26,07:12,0.679,-,0.976
2021/01/26,07:18,0.709,-,1.028
2021/01/26,07:24,0.74,-,1.042
2021/01/26,07:30,0.77,-,1.055
2021/01/26,07:36,0.8,-,1.101
2021/01/26,07:42,0.829,-,1.112
2021/01/26,07:48,0.858,-,1.146
2021/01/26,07:54,0.886,-,1.156
2021/01/26,08:00,0.914,-,1.197
2021/01/26,08:06,0.941,-,1.252
2021/01/26,08:12,0.967,-,1.317
2021/01/26,08:18,0.993,-,1.332
2021/01/26,08:24,1.018,-,1.309
2021/01/26,08:30,1.042,-,1.333
2021/01/26,08:36,1.065,-,1.369
2021/01/26,08:42,1.088,-,1.382
2021/01/26,08:48,1.109,-,1.421
2021/01/26,08:54,1.13,-,1.435
2021/01/26,09:00,1.149,-,1.46
2021/01/26,09:06,1.168,-,1.477
2021/01/26,09:12,1.185,-,1.517
2021/01/26,09:18,1.202,-,1.555
2021/01/26,09:24,1.218,-,1.571
2021/01/26,09:30,1.232,-,1.572
2021/01/26,09:36,1.245,-,1.556
2021/01/26,09:42,1.257,-,1.552
2021/01/26,09:48,1.268,-,1.596
2021/01/26,09:54,1.278,-,1.593
2021/01/26,10:00,1.286,-,1.562
2021/01/26,10:06,1.293,-,1.56
2021/01/26,10:12,1.299,-,1.522
2021/01/26,10:18,1.304,-,1.522
2021/01/26,10:24,1.307,-,1.512
2021/01/26,10:30,1.308,-,1.558
2021/01/26,10:36,1.309,-,1.563
2021/01/26,10:42,1.307,-,1.592
2021/01/26,10:48,1.305,-,1.596
2021/01/26,10:54,1.301,-,1.564
2021/01/26,11:00,1.295,-,1.582
2021/01/26,11:06,1.288,-,1.561
2021/01/26,11:12,1.279,-,1.516
2021/01/26,11:18,1.269,-,1.565
2021/01/26,11:24,1.257,-,1.493
2021/01/26,11:30,1.244,-,1.483
2021/01/26,11:36,1.23,-,1.528
2021/01/26,11:42,1.214,-,1.516
2021/01/26,11:48,1.197,-,1.485
2021/01/26,11:54,1.178,-,1.471
2021/01/26,12:00,1.158,-,1.457
2021/01/26,12:06,1.137,-,1.43
2021/01/26,12:12,1.115,-,1.399
2021/01/26,12:18,1.092,-,1.352
2021/01/26,12:24,1.067,-,1.33
2021/01/26,12:30,1.042,-,1.322
2021/01/26,12:36,1.015,-,1.277
2021/01/26,12:42,0.988,-,1.278
2021/01/26,12:48,0.961,-,1.288
2021/01/26,12:54,0.932,-,1.224
2021/01/26,13:00,0.903,-,1.18
2021/01/26,13:06,0.873,-,1.156
2021/01/26,13:12,0.843,-,1.099
2021/01/26,13:18,0.813,-,1.13
2021/01/26,13:24,0.782,-,1.115
2021/01/26,13:30,0.752,-,1.099
2021/01/26,13:36,0.721,-,1.066
2021/01/26,13:42,0.69,-,1.019
2021/01/26,13:48,0.659,-,0.96
2021/01/26,13:54,0.628,-,0.984
2021/01/26,14:00,0.597,-,0.944
2021/01/26,14:06,0.567,-,0.933
2021/01/26,14:12,0.537,-,0.916
2021/01/26,14:18,0.507,-,0.877
2021/01/26,14:24,0.478,-,0.809
2021/01/26,14:30,0.449,-,0.77
2021/01/26,14:36,0.421,-,0.752
2021/01/26,14:42,0.393,-,0.709
2021/01/26,14:48,0.366,-,0.654
2021/01/26,14:54,0.34,-,0.643
2021/01/26,15:00,0.314,-,0.635
2021/01/26,15:06,0.289,-,0.569
2021/01/26,15:12,0.265,-,0.539
2021/01/26,15:18,0.242,-,0.535
2021/01/26,15:24,0.219,-,0.477
2021/01/26,15:30,0.198,-,0.413
2021/01/26,15:36,0.178,-,0.435
2021/01/26,15:42,0.158,-,0.415
2021/01/26,15:48,0.14,-,0.408
2021/01/26,15:54,0.123,-,0.476
2021/01/26,16:00,0.107,-,0.465
2021/01/26,16:06,0.092,-,0.452
2021/01/26,16:12,0.078,-,0.445
2021/01/26,16:18,0.066,-,0.424
2021/01/26,16:24,0.055,-,0.397
2021/01/26,16:30,0.046,-,0.405
2021/01/26,16:36,0.038,-,0.389
2021/01/26,16:42,0.031,-,0.389
2021/01/26,16:48,0.026,-,0.379
2021/01/26,16:54,0.022,-,0.385
2021/01/26,17:00,0.02,-,0.419
2021/01/26,17:06,0.019,-,0.431
2021/01/26,17:12,0.02,-,0.379
2021/01/26,17:18,0.022,-,0.39
2021/01/26,17:24,0.026,-,0.395
2021/01/26,17:30,0.031,-,0.397
2021/01/26,17:36,0.038,-,0.427
2021/01/26,17:42,0.046,-,0.468
2021/01/26,17:48,0.055,-,0.46
2021/01/26,17:54,0.066,-,0.454
2021/01/26,18:00,0.079,-,0.51
2021/01/26,18:06,0.092,-,0.51
2021/01/26,18:12,0.107,-,0.526
2021/01/26,18:18,0.123,-,0.552
2021/01/26,18:24,0.14,-,0.551
2021/01/26,18:30,0.158,-,0.578
2021/01/26,18:36,0.178,-,0.594
2021/01/26,18:42,0.198,-,0.629
2021/01/26,18:48,0.219,-,0.666
2021/01/26,18:54,0.24,-,0.63
2021/01/26,19:00,0.262,-,0.624
2021/01/26,19:06,0.285,-,0.653
2021/01/26,19:12,0.309,-,0.676
2021/01/26,19:18,0.332,-,0.697
2021/01/26,19:24,0.356,-,0.726
2021/01/26,19:30,0.381,-,0.754
2021/01/26,19:36,0.405,-,0.765
2021/01/26,19:42,0.43,-,0.804
2021/01/26,19:48,0.454,-,0.847
2021/01/26,19:54,0.479,-,0.904
2021/01/26,20:00,0.503,-,0.9
2021/01/26,20:06,0.527,-,0.888
2021/01/26,20:12,0.551,-,0.904
2021/01/26,20:18,0.575,-,0.943
2021/01/26,20:24,0.598,-,1.007
2021/01/26,20:30,0.621,-,1.017
2021/01/26,20:36,0.643,-,1.037
2021/01/26,20:42,0.665,-,1.053
2021/01/26,20:48,0.687,-,1.054
2021/01/26,20:54,0.707,-,1.099
2021/01/26,21:00,0.728,-,1.169
2021/01/26,21:06,0.747,-,1.198
2021/01/26,21:12,0.766,-,1.201
2021/01/26,21:18,0.784,-,1.225
2021/01/26,21:24,0.802,-,1.219
2021/01/26,21:30,0.818,-,1.187
2021/01/26,21:36,0.834,-,1.239
2021/01/26,21:42,0.849,-,1.273
2021/01/26,21:48,0.863,-,1.296
2021/01/26,21:54,0.876,-,1.29
2021/01/26,22:00,0.888,-,1.293
2021/01/26,22:06,0.899,-,1.339
2021/01/26,22:12,0.91,-,1.356
2021/01/26,22:18,0.919,-,1.381
2021/01/26,22:24,0.926,-,1.399
2021/01/26,22:30,0.933,-,1.437
2021/01/26,22:36,0.939,-,1.383
2021/01/26,22:42,0.943,-,1.407
2021/01/26,22:48,0.946,-,1.411
2021/01/26,22:54,0.948,-,1.399
2021/01/26,23:00,0.949,-,1.35
2021/01/26,23:06,0.948,-,1.328
2021/01/26,23:12,0.946,-,1.317
2021/01/26,23:18,0.942,-,1.327
2021/01/26,23:24,0.937,-,1.362
2021/01/26,23:30,0.931,-,1.381
2021/01/26,23:36,0.923,-,1.32
2021/01/26,23:42,0.914,-,1.292
2021/01/26,23:48,0.903,-,1.29
2021/01/26,23:54,0.891,-,1.249
2021/01/27,00:00,0.878,-,1.242
2021/01/27,00:06,0.864,-,1.246
2021/01/27,00:12,0.848,-,1.223
2021/01/27,00:18,0.831,-,1.18
2021/01/27,00:24,0.813,-,1.167
2021/01/27,00:30,0.793,-,1.139
2021/01/27,00:36,0.773,-,1.165
2021/01/27,00:42,0.752,-,1.133
2021/01/27,00:48,0.73,-,1.141
2021/01/27,00:54,0.706,-,1.125
2021/01/27,01:00,0.683,-,1.12
2021/01/27,01:06,0.658,-,1.083
2021/01/27,01:12,0.633,-,1.037
2021/01/27,01:18,0.607,-,1.031
2021/01/27,01:24,0.581,-,0.995
2021/01/27,01:30,0.555,-,0.953
2021/01/27,01:36,0.528,-,0.921
2021/01/27,01:42,0.501,-,0.884
2021/01/27,01:48,0.474,-,0.887
2021/01/27,01:54,0.448,-,0.89
2021/01/27,02:00,0.421,-,0.876
2021/01/27,02:06,0.394,-,0.812
2021/01/27,02:12,0.368,-,0.762
2021/01/27,02:18,0.342,-,0.731
2021/01/27,02:24,0.317,-,0.72
2021/01/27,02:30,0.292,-,0.721
2021/01/27,02:36,0.267,-,0.652
2021/01/27,02:42,0.243,-,0.683
2021/01/27,02:48,0.22,-,0.698
2021/01/27,02:54,0.198,-,0.63
2021/01/27,03:00,0.176,-,0.636
2021/01/27,03:06,0.155,-,0.573
2021/01/27,03:12,0.135,-,0.54
2021/01/27,03:18,0.117,-,0.578
2021/01/27,03:24,0.099,-,0.545
2021/01/27,03:30,0.082,-,0.568
2021/01/27,03:36,0.066,-,0.555
2021/01/27,03:42,0.052,-,0.491
2021/01/27,03:48,0.038,-,0.487
2021/01/27,03:54,0.026,-,0.414
2021/01/27,04:00,0.015,-,0.389
2021/01/27,04:06,0.005,-,0.405
2021/01/27,04:12,-0.003,-,0.403
2021/01/27,04:18,-0.01,-,0.367
2021/01/27,04:24,-0.015,-,0.401
2021/01/27,04:30,-0.019,-,0.369
